file_id,organism,locus_tag,ess,conf,conf_esm2,conf_t5,conf_mean
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00905,1,0.0653674751520156,0.687690794467926,0.5893692374229431,0.4474758356809616
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00906,0,0.1065810695290565,0.2420353442430496,0.1879162192344665,0.17884421100219083
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00907,0,0.0789059028029441,0.2923250794410705,0.1779921799898147,0.18307438741127643
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00908,0,0.0454131290316581,0.1063868030905723,0.6111254096031189,0.2543084472417831
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00909,0,0.1855137050151825,0.2056991308927536,0.2584768533706665,0.2165632297595342
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00910,0,0.0616947449743747,0.2610235512256622,0.5042529702186584,0.2756570888062318
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00911,0,0.0845886096358299,0.4640481770038605,0.5611810088157654,0.3699392651518186
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00912,0,0.0617362260818481,0.2967777550220489,0.3349740207195282,0.23116266727447507
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00913,0,0.9539358019828796,0.1582754403352737,0.2654996216297149,0.45923695464928943
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00914,0,0.1009539887309074,0.3324518501758575,0.7316297292709351,0.3883451893925667
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00915,0,0.2431434392929077,0.4983237087726593,0.5899330973625183,0.44380008180936176
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00916,0,0.0793774202466011,0.1930500864982605,0.1469990462064743,0.13980885098377863
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00917,0,0.2451111078262329,0.3075431883335113,0.0709478259086608,0.20786737402280167
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00918,0,0.0711317062377929,0.0996288135647773,0.1414069384336471,0.10405581941207243
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00919,0,0.9245926141738892,0.0882302746176719,0.2227460145950317,0.4118563011288643
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00920,1,0.4009758234024048,0.8099478483200073,0.8956508636474609,0.7021915117899576
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00921,1,0.9008585810661316,0.9228692054748536,0.914356291294098,0.9126946926116943
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00922,0,0.0847642347216606,0.0761341229081153,0.0429087653756141,0.06793570766846334
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00923,0,0.100658044219017,0.1430899202823639,0.2993656098842621,0.18103785812854767
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00924,0,0.0767863616347312,0.3033264279365539,0.7633342146873474,0.38114900141954416
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00925,0,0.0612038262188434,0.4194091260433197,0.4015518128871918,0.29405492171645164
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00926,0,0.0800603106617927,0.4389214515686035,0.3865622580051422,0.3018480067451795
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00927,0,0.0566228181123733,0.4090636670589447,0.7386061549186707,0.4014308800299962
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00928,0,0.3145732283592224,0.2917617261409759,0.7547746896743774,0.4537032147248586
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00929,0,0.0586374253034591,0.3550183773040771,0.2819113731384277,0.2318557252486546
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00930,0,0.0629040971398353,0.3716616332530975,0.3142176270484924,0.24959445248047504
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00931,0,0.052562192082405,0.2751515209674835,0.3721706569194793,0.23329478998978925
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00932,0,0.1150158569216728,0.3084862828254699,0.3723849058151245,0.2652956818540891
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00933,1,0.0678365603089332,0.957161545753479,0.8705610632896423,0.6318530564506849
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00934,1,0.0471593178808689,0.3408798575401306,0.3702499568462372,0.2527630440890789
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00935,0,0.094319500029087,0.1551085263490677,0.2538932859897613,0.16777377078930533
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00936,0,0.0741091221570968,0.3024227321147918,0.324182778596878,0.23357154428958884
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00937,0,0.1196463704109191,0.3190430104732513,0.2400185167789459,0.22623596588770545
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00938,0,0.0951388925313949,0.1599002480506897,0.2917626202106476,0.18226725359757742
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00939,0,0.1201356351375579,0.1374050378799438,0.3158164322376251,0.19111903508504227
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00940,0,0.07358368486166,0.0574596188962459,0.1309015750885009,0.08731495961546894
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00941,0,0.0381775386631488,0.2639594078063965,0.3389356136322021,0.2136908533672491
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00942,0,0.4511511921882629,0.6562986969947815,0.5529618859291077,0.5534705917040507
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00943,1,0.076213426887989,0.9398615956306458,0.8831662535667419,0.6330804253617922
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00944,0,0.1096135228872299,0.4399774372577667,0.1543330997228622,0.2346413532892863
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00945,0,0.0763135850429534,0.2925139367580414,0.4275022745132446,0.2654432654380798
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00946,0,0.1553191989660263,0.1986908167600631,0.5074487924575806,0.28715293606122333
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00947,1,0.1020160242915153,0.5570418238639832,0.8020555377006531,0.4870377952853839
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00948,0,0.079853281378746,0.1160342544317245,0.2988005876541137,0.16489604115486142
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00949,0,0.9648147821426392,0.2926350235939026,0.4895780086517334,0.5823426047960917
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00950,0,0.0651794224977493,0.1123289465904235,0.1233456432819366,0.10028467079003646
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00951,0,0.0437772199511528,0.1450230032205581,0.0600482635200023,0.08294949556390441
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00952,0,0.9373878836631776,0.3075208961963653,0.4681448936462402,0.5710178911685944
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00953,0,0.1110158264636993,0.7534409165382385,0.7711235880851746,0.5451934436957041
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00954,1,0.136665403842926,0.96610826253891,0.91513592004776,0.6726365288098654
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00955,0,0.0668409317731857,0.2646082937717438,0.3797654211521148,0.2370715488990148
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00956,0,0.9588503837585448,0.2900993824005127,0.2597725391387939,0.5029074350992838
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00957,1,0.059532057493925,0.2513742446899414,0.7305724024772644,0.34715956822037697
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00958,0,0.1422737091779709,0.0580928921699523,0.1568716913461685,0.11907943089803057
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00959,0,0.1304863840341568,0.6669458150863647,0.4697707593441009,0.42240098615487415
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00960,0,0.0420174151659011,0.0388190895318985,0.2406515926122665,0.10716269910335537
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00961,0,0.0805418938398361,0.1639631986618042,0.2545898556709289,0.16636498272418973
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00962,0,0.0708126276731491,0.1285230964422226,0.0161280278116464,0.07182125064233937
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00963,0,0.075075514614582,0.4996816217899322,0.6752092242240906,0.4166554535428683
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00964,0,0.0840195417404174,0.07022675126791,0.3312787711620331,0.1618416880567868
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00965,0,0.06134844571352,0.1448108106851577,0.3807506263256073,0.19563662757476166
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00966,0,0.172017753124237,0.1579720377922058,0.1385596245527267,0.15618313848972318
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00967,0,0.0782250985503196,0.2827596664428711,0.2978708148002624,0.2196185265978177
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00968,0,0.2699733078479767,0.138361856341362,0.1224137768149375,0.17691631366809205
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00969,0,0.8383335471153259,0.0777949541807174,0.0820582285523414,0.3327289099494615
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00970,0,0.0687223970890045,0.431911438703537,0.1524954736232757,0.21770976980527243
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00971,0,0.0868606939911842,0.1930551379919052,0.2633022367954254,0.1810726895928383
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00972,0,0.0961085185408592,0.3886994421482086,0.2707384824752807,0.2518488143881162
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00973,0,0.4758950173854828,0.2598059773445129,0.1819445341825485,0.3058818429708481
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00974,0,0.7143406867980957,0.4905133247375488,0.6446754336357117,0.6165098150571188
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00975,0,0.0349441543221473,0.2426837384700775,0.3409300744533539,0.20618598908185956
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00976,0,0.069898597896099,0.3407673835754394,0.3371601104736328,0.2492753639817237
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00977,0,0.93855082988739,0.0800601243972778,0.0476609654724597,0.35542397325237585
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00978,0,0.0972978472709655,0.1335868686437606,0.2667926847934723,0.1658924669027328
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00979,0,0.7806251049041748,0.0653000921010971,0.1339511275291443,0.32662544151147205
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00980,1,0.0666200220584869,0.7897449135780334,0.7235002517700195,0.5266217291355133
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00981,0,0.0688419193029403,0.3746387660503387,0.3324569463729858,0.25864587724208826
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00982,0,0.3946194946765899,0.3505790531635284,0.4984164535999298,0.4145383338133494
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00983,0,0.0392969511449337,0.6657835245132446,0.2364148795604705,0.31383178507288295
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00984,0,0.8880658745765686,0.0968090444803237,0.2814086377620697,0.42209451893965405
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00985,0,0.4175195395946502,0.6394796371459961,0.5019762516021729,0.5196584761142731
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00986,0,0.0839716121554374,0.2371792048215866,0.113844133913517,0.14499831696351367
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00987,0,0.1009764745831489,0.0932435393333435,0.0660052746534347,0.08674176285664237
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00988,0,0.9048942923545836,0.2659380733966827,0.3242490291595459,0.4983604649702707
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00989,0,0.1384996473789215,0.2607330977916717,0.3292330205440521,0.2428219219048818
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00991,0,0.1102523356676101,0.1756578981876373,0.2967447340488434,0.19421832263469693
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00992,0,0.0621033757925033,0.0473570935428142,0.1582377701997757,0.08923274651169773
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00993,0,0.0525527447462081,0.6896077394485474,0.8259795904159546,0.52271335820357
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00994,0,0.0898133143782615,0.1133191660046577,0.1894512325525283,0.13086123764514915
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00995,0,0.0851418226957321,0.1592197567224502,0.2166225165128708,0.15366136531035104
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00996,0,0.9521839022636414,0.6686940789222717,0.6019567251205444,0.7409449021021525
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00997,0,0.0758653357625007,0.076455071568489,0.7143487930297852,0.28888973345359165
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00998,0,0.074331410229206,0.045685201883316,0.0759085416793823,0.06530838459730143
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00999,0,0.0965687185525894,0.4029667377471924,0.1512173414230346,0.2169175992409388
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01000,0,0.0679545700550079,0.3719844222068786,0.4807605445384979,0.3068998456001281
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01001,0,0.0857739076018333,0.2481236755847931,0.5001206398010254,0.27800607432921726
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01002,0,0.1106127947568893,0.3700279593467712,0.4756147861480713,0.3187518467505773
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01003,0,0.086290068924427,0.3936444222927093,0.35924232006073,0.27972560375928873
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01005,0,0.0820239558815956,0.1133699119091034,0.2817760109901428,0.1590566262602806
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01007,0,0.1126423478126525,0.830119788646698,0.7624411582946777,0.5684010982513428
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01008,0,0.2973576784133911,0.2805774509906769,0.6803553104400635,0.4194301466147105
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01009,0,0.0891795381903648,0.4172771573066711,0.6441373229026794,0.3835313394665718
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01010,0,0.2718270123004913,0.4000076055526733,0.4325899481773376,0.36814152201016737
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01011,0,0.0617567114531993,0.086593210697174,0.4477902054786682,0.19871337587634716
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01012,0,0.9063310623168944,0.7337544560432434,0.4472408294677734,0.6957754492759705
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01013,0,0.9217036962509156,0.5341447591781616,0.506947934627533,0.6542654633522034
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01014,0,0.0815410017967224,0.6914010047912598,0.829484224319458,0.5341420769691467
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01015,0,0.1287370026111602,0.3827370107173919,0.4393267035484314,0.3169335722923278
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01016,0,0.1246034279465675,0.304122656583786,0.7584102749824524,0.39571211983760196
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01017,0,0.0845392197370529,0.2928135395050049,0.5108938813209534,0.2960822135210037
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01018,0,0.3191343545913696,0.6067832708358765,0.4310297667980194,0.4523157974084218
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01019,0,0.1099908426403999,0.3915339112281799,0.4544089734554291,0.3186445757746696
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01021,0,0.9612441062927246,0.406606525182724,0.1830234378576278,0.5169580231110255
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01022,0,0.0600734613835811,0.2437529563903808,0.3232829868793487,0.2090364682177702
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01023,0,0.0887404605746269,0.2950225472450256,0.2890578806400299,0.2242736294865608
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01024,0,0.1481789201498031,0.0560469143092632,0.0316939279437065,0.07863992080092426
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01025,0,0.0706964656710624,0.376735508441925,0.3932531177997589,0.28022836397091544
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01026,0,0.0720067992806434,0.0826000049710273,0.1572434455156326,0.10395008325576777
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01027,0,0.0662811174988746,0.2535944283008575,0.1167467087507247,0.14554075151681892
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01028,0,0.6200321912765503,0.285664439201355,0.5648983120918274,0.4901983141899109
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01029,0,0.9243232607841492,0.8184316754341125,0.5071765184402466,0.7499771515528361
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01030,0,0.0371100567281246,0.5877897143363953,0.3417606055736542,0.322220125546058
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01031,0,0.0656840801239013,0.4108592867851257,0.5542809963226318,0.34360812107721966
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01032,0,0.073243997991085,0.3402318358421325,0.3624613285064697,0.2586457207798957
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01034,0,0.0439224354922771,0.3251728117465973,0.288089394569397,0.2190615472694238
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01035,1,0.6361362338066101,0.8897780776023865,0.8100726008415222,0.7786623040835062
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01036,1,0.8532101511955261,0.5111981630325317,0.2167586386203766,0.5270556509494781
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01037,0,0.1116882786154747,0.5114079117774963,0.347754567861557,0.323616919418176
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01038,1,0.0763182193040847,0.6843050718307495,0.537868082523346,0.43283045788606006
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01039,0,0.0892612338066101,0.0602187179028987,0.0271527636796236,0.05887757179637746
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01040,0,0.0676139369606971,0.5551127791404724,0.8679380416870117,0.49688825259606045
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01041,0,0.1607198566198349,0.560330331325531,0.5831206440925598,0.4347236106793086
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01042,0,0.1633168458938598,0.8552830815315247,0.8675999641418457,0.6287332971890768
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01043,0,0.2000683695077896,0.8426640629768372,0.8429479002952576,0.6285601109266281
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01044,0,0.3091903030872345,0.4823205173015594,0.3800069689750671,0.3905059297879537
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01045,0,0.1560485213994979,0.173955038189888,0.1831904649734497,0.17106467485427854
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01046,0,0.0849371701478958,0.3574160039424896,0.3758504986763,0.27273455758889514
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01047,0,0.0834549963474273,0.324701577425003,0.3086398541927337,0.23893214265505466
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01048,0,0.0994981899857521,0.2710415124893188,0.4033613801002502,0.25796702752510703
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01049,0,0.0818497389554977,0.0646301358938217,0.3108103573322296,0.15243007739384967
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01050,0,0.0941461026668548,0.4912954866886139,0.5819778442382812,0.3891398111979167
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01051,0,0.1044214144349098,0.0966151505708694,0.0962265357375145,0.09908770024776457
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01053,0,0.0715672597289085,0.2162317037582397,0.5217916965484619,0.26986355334520334
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01054,0,0.0893419981002807,0.1496170908212661,0.1301177144050598,0.12302560110886886
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01055,0,0.0659565925598144,0.1382604390382766,0.2017697244882583,0.13532891869544975
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01057,0,0.1298551708459854,0.2427115738391876,0.2897383868694305,0.22076837718486786
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01058,0,0.0630969777703285,0.525360107421875,0.3628625869750976,0.3171065573891004
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01060,0,0.0738077014684677,0.3812784254550934,0.2963693737983703,0.2504851669073105
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01061,0,0.0982772856950759,0.0199628248810768,0.0123173547908663,0.04351915512233967
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01062,0,0.0783879458904266,0.2257898598909378,0.5782760977745056,0.29415130118529004
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01063,1,0.1028343141078949,0.9513798356056212,0.8667339086532593,0.6403160194555918
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01064,0,0.5742248296737671,0.6133468747138977,0.536715567111969,0.5747624238332113
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01065,0,0.0716215074062347,0.6517302989959717,0.3285270929336548,0.3506262997786204
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01066,0,0.1100631430745124,0.4580044150352478,0.8443076014518738,0.470791719853878
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01067,0,0.0811627805233001,0.237570971250534,0.3396123051643371,0.21944868564605705
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01068,0,0.076470598578453,0.4897117912769317,0.286589115858078,0.28425716857115424
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01069,0,0.0643554776906967,0.1929919123649597,0.03970218449831,0.09901652485132212
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01070,0,0.2294849604368209,0.2062197923660278,0.3880322873592376,0.27457901338736207
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01071,0,0.0811711549758911,0.2020174711942672,0.4441985487937927,0.24246239165465033
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01072,0,0.333097368478775,0.0537293665111064,0.0947137102484703,0.16051348174611724
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01073,0,0.066894844174385,0.4635832905769348,0.6606302857398987,0.3970361401637395
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01074,0,0.0665973126888275,0.28948774933815,0.3202199935913086,0.2254350185394287
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01075,0,0.9724860191345216,0.9232676029205322,0.8258468508720398,0.9072001576423645
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01076,0,0.4109505116939544,0.2741934359073639,0.1220462918281555,0.26906341314315796
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01077,0,0.0868931412696838,0.334770530462265,0.566273033618927,0.3293122351169586
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01078,0,0.0750443935394287,0.7492257952690125,0.8039555549621582,0.5427419145901998
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01079,0,0.0942760482430458,0.0538833476603031,0.0613884851336479,0.06984929367899893
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01081,0,0.0911909565329551,0.037388689815998,0.0935279950499534,0.07403588046630218
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01082,0,0.0797856226563453,0.0810350179672241,0.1241707429289817,0.09499712785085035
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01084,0,0.1809186488389969,0.0334296412765979,0.065383680164814,0.09324399009346958
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01085,0,0.0734327808022499,0.0346760004758834,0.1958398073911667,0.1013161962231
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01086,0,0.1463917344808578,0.2074629813432693,0.2551285922527313,0.20299443602561948
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01087,0,0.4433075189590454,0.3842127919197082,0.5014631748199463,0.44299449523289997
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01088,0,0.6875759959220886,0.0681323260068893,0.1996335238218307,0.3184472819169362
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01089,0,0.0611083060503006,0.3770765364170074,0.388222873210907,0.275469238559405
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01090,0,0.0656371787190437,0.3990983664989471,0.3265778422355652,0.26377112915118534
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01091,0,0.0532368756830692,0.1801119297742843,0.2361685782670974,0.15650579457481698
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01092,1,0.8208541870117188,0.9557227492332458,0.8429839015007019,0.8731869459152222
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01093,1,0.0991112291812896,0.9489588141441344,0.9088391661643982,0.6523030698299407
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01095,0,0.1224006190896034,0.847245454788208,0.4690382182598114,0.4795614307125409
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01096,0,0.9314627051353456,0.4435416758060455,0.5459626913070679,0.640322357416153
D011,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01097,0,0.0829640328884124,0.1857803761959076,0.2232430875301361,0.1639958322048187
